invoice#,title,rate,date,description,hours,discount,subtotal,rate_wn,rate_ptm,rate_wd,rate_ftm,rate_nm,down,jingletown,up,atrium,broadway,omi,east_oak,west_oak,fdd,rcd,hdd,fd,pd,mrd
315007,Sacred vs. Synthetic: Competing Visions for Life on Earth,Part Time Member Weekday Rate,2015-04-14,Set Up & Reset,2,,150,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
315007,Sacred vs. Synthetic: Competing Visions for Life on Earth,Part Time Member Weekday Rate,2015-04-14,On Broadway,1.5,,337.5,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
315007,Sacred vs. Synthetic: Competing Visions for Life on Earth,Part Time Member Weekday Rate,2015-04-14,Standard Janitorial/Waste Removal Fee,Flat Fee,,250,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2196,Tuux.it Launch,Non Member Weekend Rate --Partner Discount,2015-02-06,Atrium,1.5,1,337.5,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2196,Tuux.it Launch,Non Member Weekend Rate --Partner Discount,2015-02-06,Janitorial Fee,Flat Fee,,70,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2196,Tuux.it Launch,Non Member Weekend Rate --Partner Discount,2015-02-06,Set Up & Break Down,1,,50,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2196,Tuux.it Launch,Non Member Weekend Rate --Partner Discount,2015-02-06,Waste Removal Fee ,Flat Fee,,85,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115005-2,A Taste of Spring,Part-time Member Weekday Rate -- Multi-Room Discount,2015-05-07,On Broadway,2.5,0.1,562.5,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
115005-2,A Taste of Spring,Part-time Member Weekday Rate -- Multi-Room Discount,2015-05-07,Large Party Janitorial Fee,Flat Fee,,500,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
115005-2,A Taste of Spring,Part-time Member Weekday Rate -- Multi-Room Discount,2015-05-07,Jingletown Lounge,2.5,0.1,287.5,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
115005-2,A Taste of Spring,Part-time Member Weekday Rate -- Multi-Room Discount,2015-05-07,OMI Gallery,4,0.1,340,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
115005-2,A Taste of Spring,Part-time Member Weekday Rate -- Multi-Room Discount,2015-05-07,Atrium,2.5,0.1,375,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
115005-2,A Taste of Spring,Part-time Member Weekday Rate -- Multi-Room Discount,2015-05-07,Set Up & Break Down,3.5,,262.5,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
115005-2,A Taste of Spring,Part-time Member Weekday Rate -- Multi-Room Discount,2015-05-07,A/V Technician,4.5,,180,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
115005-2,A Taste of Spring,Part-time Member Weekday Rate -- Multi-Room Discount,2015-05-07,East Oak,7,0.1,175,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
115005-2,A Taste of Spring,Part-time Member Weekday Rate -- Multi-Room Discount,2015-05-07,Site Manager/Staffing,6.5,,227.5,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
815003,Rocktoberfest,Part Time Weekend Rate - Multi Room Discount,2015-11-14,Atrium,4,0.5,720,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
815003,Rocktoberfest,Part Time Weekend Rate - Multi Room Discount,2015-11-14,IHO Staffing,7.5,,262.5,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
815003,Rocktoberfest,Part Time Weekend Rate - Multi Room Discount,2015-11-14,Set Up & Reset,3.5,,175,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
815003,Rocktoberfest,Part Time Weekend Rate - Multi Room Discount,2015-11-14,On Broadway,4,,1020,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
815003,Rocktoberfest,Part Time Weekend Rate - Multi Room Discount,2015-11-14,Large Party Janitorial/Waste Removal Fee,Flat Fee,,300,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2038,Misssey 3rd Annual Inspire Change Gala 6/21,,2014-06-21,A/V tech support,6,,240,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2038,Misssey 3rd Annual Inspire Change Gala 6/21,,2014-06-21,Jingletown Lounge,6,,690,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2038,Misssey 3rd Annual Inspire Change Gala 6/21,,2014-06-21,On Broadway,6,,1230,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2038,Misssey 3rd Annual Inspire Change Gala 6/21,,2014-06-21,Set-up/Break-down ,4,,200,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2038,Misssey 3rd Annual Inspire Change Gala 6/21,,2014-06-21,Atrium,6,,780,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2038,Misssey 3rd Annual Inspire Change Gala 6/21,,2014-06-21,Gallery,6,,510,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2141,Golden Gate Feng Shui School,Full Time Member Weekday Rate -- Multi-Day Discount,0001-255-255,Meridian Room,14,0.2,630,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2199,Spring Gala and Auction,,2015-04-25,Damage Deposit,Flat Fee,,1000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2143,Golden Gate Feng Shui School,Full Time Member Weekday Rate -- Multi-Day Discount,0001-255-255,Meridian Room,21,0.2,966,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2143,Golden Gate Feng Shui School,Full Time Member Weekday Rate -- Multi-Day Discount,2014-02-01,Meridian Room,7,0.2,315,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2134,Housing & Economic Rights Activists Fundraiser,Non Member Weekday Rate,2014-11-05,Standard Janitorial Fee,Flat Fee,,250,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2134,Housing & Economic Rights Activists Fundraiser,Non Member Weekday Rate,2014-11-05,East Oakland,4,,140,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2134,Housing & Economic Rights Activists Fundraiser,Non Member Weekday Rate,2014-11-05,Early Set Up Fee,Flat Fee,,75,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2134,Housing & Economic Rights Activists Fundraiser,Non Member Weekday Rate,2014-11-05,On Broadway,3,,885,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2134,Housing & Economic Rights Activists Fundraiser,Non Member Weekday Rate,2014-11-05,Set Up & Break Down,3,,150,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
315007-2,Sacred vs. Synthetic: Competing Visions for Life on Earth,Part Time Member Weekday Rate,2015-04-14,IHO Staffing,4,,160,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
315007-2,Sacred vs. Synthetic: Competing Visions for Life on Earth,Part Time Member Weekday Rate,2015-04-14,Set Up & Reset,2,,150,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
315007-2,Sacred vs. Synthetic: Competing Visions for Life on Earth,Part Time Member Weekday Rate,2015-04-14,On Broadway,2,,450,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
315007-2,Sacred vs. Synthetic: Competing Visions for Life on Earth,Part Time Member Weekday Rate,2015-04-14,Standard Janitorial/Waste Removal Fee,Flat Fee,,250,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2157,Open evening with Thomas Huebl,Non Member Weekday Rate - partner event discount,2014-12-11,Standard Janitorial Fee,Flat Fee,WAVED,250,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2157,Open evening with Thomas Huebl,Non Member Weekday Rate - partner event discount,2014-12-11,On Broadway,3,0.5,885,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2157,Open evening with Thomas Huebl,Non Member Weekday Rate - partner event discount,2014-12-11,Set Up & Break Down,2,,100,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2157,Open evening with Thomas Huebl,Non Member Weekday Rate - partner event discount,2014-12-11,A/V Technician,3,,120,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515002,Navigating Race & Power Dynamics @ Work,Full Time Member Weekday Rate,2015-06-24,Gallery,3.5,,210,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
515002,Navigating Race & Power Dynamics @ Work,Full Time Member Weekday Rate,2015-06-03,Gallery,3.5,,210,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
515002,Navigating Race & Power Dynamics @ Work,Full Time Member Weekday Rate,2015-05-27,Gallery,3.5,,210,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
515002,Navigating Race & Power Dynamics @ Work,Full Time Member Weekday Rate,2015-06-17,Gallery,3.5,,210,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
515002,Navigating Race & Power Dynamics @ Work,Full Time Member Weekday Rate,2015-06-10,Gallery,3.5,,210,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2112,Women 2.0 City Meetup Oakland,Non Member Weekday Rate - Partner Discount,2014-08-07,Standard Janitorial Fee,Flat Fee,,300,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2112,Women 2.0 City Meetup Oakland,Non Member Weekday Rate - Partner Discount,2014-08-07,On Broadway,2,1,590,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2112,Women 2.0 City Meetup Oakland,Non Member Weekday Rate - Partner Discount,2014-08-07,Set Up & Break Down,1.5,1,75,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2122,Awards Ceremony & Holiday Reception,Part Time Member Weekday Rate,2014-12-03,Standard Janitorial Fee,Flat Fee,,250,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2122,Awards Ceremony & Holiday Reception,Part Time Member Weekday Rate,2014-12-03,On Broadway,3,,675,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2122,Awards Ceremony & Holiday Reception,Part Time Member Weekday Rate,2014-12-03,Set Up & Break Down,2,,100,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2193,Rosenberg Foundation Event: Burning Down the House,Non Member Weekday Rate,2014-01-14,Standard Cleaning Fee,Flat Fee,,250,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2193,Rosenberg Foundation Event: Burning Down the House,Non Member Weekday Rate,2014-01-14,On Broadway,2.5,,737.5,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
